uid,group,day,hk_stepcount,hk_activeenergyburned,hk_appleexercisetime,hk_distancewalkingrunning,hk_workout_count,week
P30,control,-83,5752.0,620.6377153005442,5.0,2.644942936424168,0,-11
P30,control,-82,5613.0,647.4778313,5.0,2.5730162205505285,0,-11
P30,control,-81,4583.0,585.0340000000003,2.0,2.253114447721706,0,-11
P30,control,-80,6248.322874,617.8549999999998,6.0,2.7636052956504438,0,-11
P30,control,-79,6421.622495830729,638.8639999999997,9.0,2.868502716712611,0,-11
P30,control,-78,5245.0,589.6836517648281,10.0,2.408401888763121,0,-11
P30,control,-77,5255.0,510.2248164725872,5.0,2.241096718697949,0,-11
P30,control,-76,4370.0,478.1275317625849,1.0,2.061659537345307,0,-10
P30,control,-75,6141.0,685.6630000000001,16.0,2.823246727463003,0,-10
P30,control,-74,7474.0,613.0569999999999,5.0,3.367443820101461,0,-10
P30,control,-73,5768.749668,557.8640000000003,4.0,2.618085790756012,0,-10
P30,control,-72,4245.403964875131,517.5653155229933,5.0,1.9132314505045704,0,-10
P30,control,-71,4419.970669013823,655.1736844770066,4.0,2.097242897484652,0,-10
P30,control,-70,4628.305362720615,545.4069917,6.0,2.1400988094311164,0,-10
P30,control,-69,4281.0,488.3998181957144,2.0,1.9642552733058136,0,-9
P30,control,-68,5893.208382689925,692.1681901186834,20.0,2.755230721940934,0,-9
P30,control,-67,4393.370165687887,488.2330000000003,5.0,1.9727573801264744,0,-9
P30,control,-66,4622.434023555121,556.164,,2.0678630347424107,0,-9
P30,control,-65,7431.184513447674,763.3322825040459,13.0,3.472505761933072,0,-9
P30,control,-64,9671.0,807.7049958,23.0,4.203550168689528,0,-9
P30,control,-63,4622.0,539.4247217,18.0,2.076342247209713,0,-9
P30,control,-62,5861.0,524.9810000000003,22.0,2.6298223322474046,0,-8
P30,control,-61,5680.501103092983,562.646,5.0,2.599331813004626,0,-8
P30,control,-60,7197.0,699.7960000000002,26.0,3.263301974091849,0,-8
P30,control,-59,8175.0,680.4070000000004,12.0,3.6997044299342496,0,-8
P30,control,-58,4978.562574336815,598.5877011416674,6.0,2.283231744276644,0,-8
P30,control,-57,4070.437425663185,459.7474668102424,6.0,1.804091314513272,0,-8
P30,control,-56,4153.0,460.47025919997554,,1.946822771055912,0,-8
P30,control,-55,3708.0,466.6383471091775,2.0,1.7115095131149791,0,-7
P30,control,-54,2968.0,269.1902257389369,,1.3423587832655262,0,-7
P30,control,-53,4153.0,514.0120000000004,3.0,1.8428521736377552,0,-7
P30,control,-52,4088.0,502.9159999999998,4.0,1.8773932335861008,0,-7
P30,control,-51,3668.816401337447,444.5160000000001,3.0,1.662142457688907,0,-7
P30,control,-50,4918.0,619.4650000000005,3.0,2.3723160477429723,0,-7
P30,control,-49,7357.0,780.7259999999995,7.0,3.336234863786238,0,-7
P30,control,-48,5979.353416,612.3870000000001,1.0,2.685644423436322,0,-6
P30,control,-47,6788.000000000001,674.8580000000006,7.0,3.120151689608905,0,-6
P30,control,-46,5520.671091316093,649.3270000000001,5.0,2.486512880308452,0,-6
P30,control,-45,4707.762764944953,520.3279999999999,3.0,2.1290859282441468,0,-6
P30,control,-44,3320.270191387373,533.1110000000001,2.0,1.507803332623538,0,-6
P30,control,-43,5093.0,562.3680000000002,10.0,2.306138563,0,-6
P30,control,-42,4691.9753827770965,689.2749999999999,2.0,2.139835047928805,0,-6
P30,control,-41,5990.001470450841,602.2350000000002,11.0,2.712782981101264,0,-5
P30,control,-40,5605.0,599.8050000000006,20.0,2.562642958261233,0,-5
P30,control,-39,5357.0,559.6180000000002,3.0,2.408683423086912,0,-5
P30,control,-38,4883.246579402348,532.6550000000003,3.0,2.237348135,0,-5
P30,control,-37,4379.0,499.3640000000001,,1.9767109198983133,0,-5
P30,control,-36,7302.0,698.8630000000003,12.0,3.396023558956585,0,-5
P30,control,-35,6116.597656,564.4078352802928,2.0,2.7416353650031846,0,-5
P30,control,-34,2581.0,344.9823212251912,,1.146309688810492,0,-4
P30,control,-33,3287.118448927678,498.8068434945165,2.0,1.4723007398937815,0,-4
P30,control,-32,6106.0,706.612,1.0,2.7427312387477043,0,-4
P30,control,-31,4431.0,538.7199999999999,7.0,1.950312635647527,0,-4
P30,control,-30,5668.0,672.0530000000002,7.0,2.5884805148538867,0,-4
P30,control,-29,4403.0,568.6069676383113,8.0,2.0401705123238902,0,-4
P30,control,-28,8168.0,843.0344244305987,,3.687199148070812,0,-4
P30,control,-27,5556.0,638.2866811195925,1.0,2.5511929852128543,0,-3
P30,control,-26,3182.0,516.0539268114974,,1.511026370923531,0,-3
P30,control,-25,5969.0,656.9760000000009,3.0,2.703309354668877,0,-3
P30,control,-24,5127.212340927117,589.8210000000001,,2.3720239032957244,0,-3
P30,control,-23,3786.0,551.8473832412623,4.0,1.7222891745072606,0,-3
P30,control,-22,6056.0,672.3312449687196,4.0,2.755668729331771,0,-3
P30,control,-21,7088.0,670.6063717900184,27.0,3.335820763534658,0,-3
P30,control,-20,7374.747677880265,631.8720000000004,1.0,3.293113088193333,0,-2
P30,control,-19,5205.0,567.1570000000002,2.0,2.351565148900099,0,-2
P30,control,-18,6856.0,670.8189999999997,10.0,3.073622607383327,0,-2
P30,control,-17,6246.0,619.8570000000001,3.0,2.784860769264583,0,-2
P30,control,-16,5846.325552329773,581.8739999999997,6.0,2.614367013412398,0,-2
P30,control,-15,6869.0,678.8240538736167,6.0,3.155946684919195,0,-2
P30,control,-14,5869.778766088588,686.7259461263839,3.0,2.6996088711179307,0,-2
P30,control,-13,6021.0,612.6449999999998,9.0,2.726498053818534,0,-1
P30,control,-12,4664.0,545.0479999999999,4.0,2.1914057721538787,0,-1
P30,control,-11,3977.0,535.5930000000001,2.0,1.8176814268805408,0,-1
P30,control,-10,4299.0,533.6800000000002,3.0,1.9584185240275784,0,-1
P30,control,-9,5482.0,588.4689999999999,5.0,2.426851068474296,0,-1
P30,control,-8,2660.0,321.9763050436136,,1.198257631821477,0,-1
P30,control,-7,3535.0,445.2706949563866,3.0,1.5605599449088463,0,-1
P30,control,-6,6165.0,582.22,19.0,2.8587442030855543,0,0
P30,control,-5,2720.0,501.89,,1.2669228312662406,0,0
P30,control,-4,6104.556406576182,644.2770000000002,6.0,2.7732375776805567,0,0
P30,control,-3,4706.0,558.2310000000002,5.0,2.0894925855739497,0,0
P30,control,-2,5827.734978280912,606.6270000000002,2.0,2.634678740436391,0,0
P30,control,-1,8774.0,720.2909999999997,6.0,3.933345460396022,0,0
P30,control,0,9149.187914,729.9230000000001,2.0,4.127569087375549,0,0
P30,control,1,6203.0,597.7949999999994,6.0,2.8269147890305044,0,1
P30,control,2,7515.0,666.2500000000019,11.0,3.4728408164335187,1,1
P30,control,3,8409.0,752.6360000000004,31.0,3.867037577272001,1,1
P30,control,4,4662.0,582.6500000000005,17.0,2.228455479346366,1,1
P30,control,5,6767.0,611.4669999999996,22.0,3.030357401389514,1,1
P30,control,6,2678.0,426.5080933897651,1.0,1.2603749969973692,0,1
P30,control,7,6924.0,627.0238583090218,8.0,3.0796066837732843,0,1
P30,control,8,4239.0,537.1740483,4.0,1.8701254834245584,0,2
P30,control,9,5210.0,621.358,25.0,2.3448121051048347,1,2
P30,control,10,7719.047570177699,702.4400000000005,20.0,3.504573610275064,1,2
P30,control,11,6251.48638,603.0260000000003,19.0,2.8101816130809665,1,2
P30,control,12,6060.0,596.0450000000001,18.0,2.748740944591588,1,2
P30,control,13,4879.0,588.1560000000027,20.0,2.2035866756077347,1,2
P30,control,14,6317.593577082237,627.7790000000002,,2.7535018408112952,0,2
P30,control,15,3865.0,379.5310000000001,7.0,1.707521328490069,0,3
P30,control,16,5359.048661,561.1860000000019,9.0,2.4593838751375774,1,3
P30,control,17,9235.0,733.5510000000003,18.0,4.121253174268456,1,3
P30,control,18,5440.121825026117,585.0350000000004,22.0,2.4619563034473253,1,3
P30,control,19,7154.768078736223,654.5470000000004,23.0,3.185286634415936,1,3
P30,control,20,7564.220170011338,712.9512672624928,6.0,3.4801060174021496,1,3
P30,control,21,7774.0,803.6467327375096,1.0,3.5234602893434763,0,3
P30,control,22,7857.0,908.7489999999996,12.0,3.649646836150025,0,4
P30,control,23,6091.0,615.1780000000044,21.0,2.786986554944016,1,4
P30,control,24,6334.0,646.8840000000001,22.0,2.794660700342269,1,4
P30,control,25,7066.0,666.3050000000004,23.0,3.151357742551708,1,4
P30,control,26,5741.0,579.9890000000007,17.0,2.617948258926972,1,4
P30,control,27,4409.0,517.4529999999996,1.0,1.953243741212782,1,4
P30,control,28,5131.0,555.2689999999998,,2.216746963931681,0,4
P30,control,29,9287.743268,950.7090000000004,8.0,4.146599233356255,0,5
P30,control,30,5832.0,588.1739999999999,15.0,2.638816245365735,0,5
P30,control,31,6466.0,652.7520000000003,24.0,2.939311606378504,1,5
P30,control,32,6201.0,659.3690000000007,20.0,2.769926990035505,1,5
P30,control,33,6793.146311,663.8289999999998,4.0,2.9764551381480744,0,5
P30,control,34,9896.898207475046,701.4498268711466,18.0,4.159395474945981,1,5
P30,control,35,7543.0,610.2122929457682,6.0,3.1315953289338663,0,5
P30,control,36,4590.0,436.3158801830842,1.0,2.0033379486779195,0,6
P30,control,37,4861.0,558.4429999999995,10.0,2.221237906332892,1,6
P30,control,38,6165.0,628.4590000000009,19.0,2.728962556512451,1,6
P30,control,39,6588.281531125499,580.0370000000003,22.0,2.889570134993346,1,6
P30,control,40,7410.615738164746,665.3849999999999,18.0,3.32201244589992,1,6
P30,control,41,5907.460002266483,622.7520000000036,10.0,2.6271612817750967,1,6
P30,control,42,3263.0,391.9079999999998,1.0,1.4109326667058628,0,6
P30,control,43,2584.0,381.90707077268894,,1.1062890628419584,0,7
P30,control,44,120.0,14.504929227311194,,0.051417316,0,7
P30,control,45,,,,,0,7
P30,control,46,,,,,0,7
P30,control,47,,,,,0,7
P30,control,48,,,,,0,7
P30,control,49,,,,,0,7
P31,control,-89,778.0,56.269000000000005,,0.3389018148423507,0,-12
P31,control,-88,,,,,0,-12
P31,control,-87,255.0,,,0.1341023316699822,0,-12
P31,control,-86,,,,,0,-12
P31,control,-85,2666.1089888968154,93.931,17.0,1.2256375623935485,0,-12
P31,control,-84,2402.9393972635226,110.21599999999997,1.0,1.081013873963028,0,-12
P31,control,-83,3581.271093224008,220.05699999999987,3.0,1.602078725578538,0,-11
P31,control,-82,58.0,,,0.030079246,0,-11
P31,control,-81,279.0,,,0.1404939677667056,0,-11
P31,control,-80,194.0,,,0.1058198934316675,0,-11
P31,control,-79,65.0,,,0.035019524,0,-11
P31,control,-78,96.0,,,0.0520281,0,-11
P31,control,-77,21.0,,,0.009643504,0,-11
P31,control,-76,30.0,,,0.015208382,0,-10
P31,control,-75,484.0,73.069,,0.2158795385768492,0,-10
P31,control,-74,73.0,,,0.03756117,0,-10
P31,control,-73,536.0,72.41399999999999,,0.2403541542488489,0,-10
P31,control,-72,129.0,,,0.063676888,0,-10
P31,control,-71,126.0,,,0.062247672,0,-10
P31,control,-70,1237.9972714876458,34.409000000000006,,0.5572375616018221,0,-10
P31,control,-69,17.0,,,0.007487343,0,-9
P31,control,-68,498.0,,,0.2454690236531041,0,-9
P31,control,-67,631.0,,,0.3236629413093877,0,-9
P31,control,-66,396.0,,,0.1988154394748684,0,-9
P31,control,-65,456.0,,,0.2352656933134285,0,-9
P31,control,-64,162.0,,,0.078521987,0,-9
P31,control,-63,22.0,,,0.011966235,0,-9
P31,control,-62,67.0,,,0.035353958,0,-8
P31,control,-61,512.0,,,0.2379168491023067,0,-8
P31,control,-60,282.0,,,0.1456092070321215,0,-8
P31,control,-59,361.0,,,0.1764272544636713,0,-8
P31,control,-58,266.0,,,0.1237413655509596,0,-8
P31,control,-57,418.0,,,0.2048017427791321,0,-8
P31,control,-56,4187.0,181.642,22.0,1.7550725124897837,0,-8
P31,control,-55,77.0,,,0.040801907,0,-7
P31,control,-54,987.0,123.43299999999996,1.0,0.4392928218787884,0,-7
P31,control,-53,163.0,,,0.087454717,0,-7
P31,control,-52,54.0,,,0.028043646,0,-7
P31,control,-51,293.0,,,0.1427678408422266,0,-7
P31,control,-50,1243.0,138.325,,0.5398670155816806,0,-7
P31,control,-49,1550.2939451174002,162.30700000000002,2.0,0.6939410872668611,0,-7
P31,control,-48,16.0,,,0.008521505,0,-6
P31,control,-47,1406.962552501676,147.95799999999997,4.0,0.6402829973237151,0,-6
P31,control,-46,1597.1145027959856,167.53300000000002,7.0,0.7041734686411467,0,-6
P31,control,-45,969.5228065,140.06700000000004,,0.4235729087719946,0,-6
P31,control,-44,1312.0,162.16300000000012,,0.5804027392538776,0,-6
P31,control,-43,722.0,116.56600000000002,,0.3245676141524751,0,-6
P31,control,-42,291.0,,,0.1267108327825408,0,-6
P31,control,-41,68.0,,,0.035432945,0,-5
P31,control,-40,64.0,,,0.031303816,0,-5
P31,control,-39,158.0,,,0.071219324,0,-5
P31,control,-38,428.0,,,0.2000581797167535,0,-5
P31,control,-37,160.0,,,0.077723944,0,-5
P31,control,-36,70.0,,,0.033139133,0,-5
P31,control,-35,189.0,,,0.1028852266811339,0,-5
P31,control,-34,39.0,,,0.021010451,0,-4
P31,control,-33,1441.9043927973137,189.843,1.0,0.6290637613671279,0,-4
P31,control,-32,705.0,,,0.3554721204569172,0,-4
P31,control,-31,2938.0,201.88500000000008,4.0,1.2941029789151763,0,-4
P31,control,-30,112.0,,,0.057517724,0,-4
P31,control,-29,177.0,,,0.090865968,0,-4
P31,control,-28,277.0,,,0.1393381471448134,0,-4
P31,control,-27,2752.0,118.66300000000004,7.0,1.1154924078100117,0,-3
P31,control,-26,1088.0,,,0.545562413,0,-3
P31,control,-25,548.0,46.664,,0.2421330069527182,0,-3
P31,control,-24,122.0,13.054,,0.053959641,0,-3
P31,control,-23,,,,,0,-3
P31,control,-22,,,,,0,-3
P31,control,-21,48.0,,,0.019738626,0,-3
P31,control,-20,369.0,,,0.1849593393926665,0,-2
P31,control,-19,51.0,,,0.02342504,0,-2
P31,control,-18,,,,,0,-2
P31,control,-17,62.0,,,0.02639778,0,-2
P31,control,-16,141.0,,,0.060940905,0,-2
P31,control,-15,947.0,69.36299999999999,1.0,0.4293909526065401,0,-2
P31,control,-14,53.0,,,0.027531717,0,-2
P31,control,-13,31.0,,,0.017261518,0,-1
P31,control,-12,249.0,,,0.118435065,0,-1
P31,control,-11,135.0,,,0.055923615,0,-1
P31,control,-10,143.0,,,0.065096886,0,-1
P31,control,-9,139.0,,,0.071118968,0,-1
P31,control,-8,252.0,,,0.1167119728909903,0,-1
P31,control,-7,267.0,,,0.1290833703479832,0,-1
P31,control,-6,2466.0,164.50399999999993,4.0,1.0928701008600374,0,0
P31,control,-5,271.0,,,0.1178401377457757,0,0
P31,control,-4,906.4285881222024,66.491,1.0,0.406590638,0,0
P31,control,-3,573.0,84.08200000000001,1.0,0.2537492617261743,0,0
P31,control,-2,1896.0,190.11099999999988,,0.8378409019074373,0,0
P31,control,-1,1127.0,142.877,1.0,0.4956493288038074,0,0
P31,control,0,1320.4229194304198,75.224,6.0,0.5720785425263873,0,0
P31,control,1,4366.0,337.71300000000025,63.0,1.9318910562055465,2,1
P31,control,2,2139.0,199.01600000000008,19.0,0.8849340990473742,1,1
P31,control,3,2843.0,179.96800000000005,22.0,1.150540803501214,1,1
P31,control,4,3541.0,225.767,13.0,1.4760922160993486,2,1
P31,control,5,1273.0,159.22100000000012,2.0,0.5555421610356764,0,1
P31,control,6,662.0,121.05999999999996,,0.2959238267325582,0,1
P31,control,7,1587.0,143.69399999999993,3.0,0.7059669607144801,0,1
P31,control,8,8579.0,376.9999999999981,85.0,3.7893392280172975,2,2
P31,control,9,1516.0,162.07400000000004,2.0,0.6772934447846727,0,2
P31,control,10,1402.0,144.67700000000002,6.0,0.6177666246436292,0,2
P31,control,11,1251.0,171.63299999999992,,0.5419666480674324,0,2
P31,control,12,1154.0,164.8269999999999,,0.502257641,0,2
P31,control,13,1180.0,157.48099999999997,1.0,0.5218984432809441,0,2
P31,control,14,1816.0,130.95600000000033,12.0,0.756485639,1,2
P31,control,15,2058.0,203.79600000000005,3.0,0.8860756761015864,0,3
P31,control,16,1213.0,140.62599999999998,2.0,0.536227231,0,3
P31,control,17,1553.0,146.57399999999998,,0.690049341,0,3
P31,control,18,1456.0,154.39799999999997,1.0,0.6508820162390436,0,3
P31,control,19,1265.0,137.023,,0.5659881263789801,0,3
P31,control,20,1131.0,162.23399999999995,1.0,0.4914233933110673,0,3
P31,control,21,1226.0,142.11399999999992,,0.5264688319304912,0,3
P31,control,22,2410.0,142.38700000000026,14.0,1.0012224264070608,1,4
P31,control,23,832.0,127.845,,0.3550802262538426,0,4
P31,control,24,1022.0,113.933,1.0,0.4400882086108774,0,4
P31,control,25,907.0,152.36100000000005,2.0,0.3936654116577174,0,4
P31,control,26,1231.0,117.97900000000004,,0.5275182054590442,0,4
P31,control,27,950.0,148.02900000000005,,0.4114264775993278,0,4
P31,control,28,2413.0,161.64799999999997,57.0,1.0665579404234056,1,4
P31,control,29,360.0,,,0.1563643117047565,0,5
P31,control,30,174.0,,,0.097585185,0,5
P31,control,31,1833.0,151.0970000000001,3.0,0.8205063263215984,0,5
P31,control,32,59.0,,,0.030289203,0,5
P31,control,33,,,,,0,5
P31,control,34,,,,,0,5
P31,control,35,,,,,0,5
P32,treatment,-89,3763.0,324.6380000000001,9.0,1.7418829005439926,0,-12
P32,treatment,-88,3308.682168037174,327.11,5.0,1.5287080855253583,0,-12
P32,treatment,-87,2618.0,250.9230000000001,5.0,1.2152836436598409,0,-12
P32,treatment,-86,3137.242435214533,289.989,1.0,1.451021327471247,0,-12
P32,treatment,-85,4830.153723128724,290.26600000000013,5.0,2.193907644490711,0,-12
P32,treatment,-84,3034.0,,,1.4466322543385066,0,-12
P32,treatment,-83,4930.0,,,2.327394031439121,0,-11
P32,treatment,-82,3673.1854531423583,296.05400000000014,10.0,1.6864583428417017,0,-11
P32,treatment,-81,677.0,,,0.3296286211253332,0,-11
P32,treatment,-80,941.0,,,0.4636198514504763,0,-11
P32,treatment,-79,914.0,,,0.4479115983423761,0,-11
P32,treatment,-78,2069.0,200.964,2.0,0.9535778280310192,0,-11
P32,treatment,-77,1182.0,0.2269999999999999,,0.58074599,0,-11
P32,treatment,-76,9340.421187920168,473.7900000000016,65.0,4.139663826,1,-10
P32,treatment,-75,5390.275417,433.9970000000004,40.0,2.423441575078747,1,-10
P32,treatment,-74,6359.875717908673,504.1020000000007,31.0,2.8779774774385034,1,-10
P32,treatment,-73,5699.865450694979,494.8409999999981,33.0,2.481743752826544,1,-10
P32,treatment,-72,6093.655856759874,414.0380000000002,4.0,2.267679656160201,0,-10
P32,treatment,-71,5466.753425518908,373.9310000000009,9.0,1.952086131359628,1,-10
P32,treatment,-70,1852.0,,,0.8616390915919999,0,-10
P32,treatment,-69,1057.0,,,0.5231790112112384,0,-9
P32,treatment,-68,6756.0,563.2310000000011,43.0,3.034012903838138,1,-9
P32,treatment,-67,7718.727705103937,536.6159999999993,36.0,3.5203744719506265,1,-9
P32,treatment,-66,5798.970690724061,543.6680000000022,36.0,2.5742055653155944,1,-9
P32,treatment,-65,4614.224080267559,910.876,7.0,1.233331629959268,0,-9
P32,treatment,-64,7055.291058747428,977.276,43.0,3.0185708607894504,2,-9
P32,treatment,-63,3562.467268673356,1468.1000000000004,,1.2706859460523747,0,-9
P32,treatment,-62,9426.819397993311,1292.1750000000038,62.0,3.735160680513866,2,-8
P32,treatment,-61,8125.615750893342,850.0780000000013,46.0,3.496731921569073,2,-8
P32,treatment,-60,5966.039963640797,528.4790000000005,21.0,2.6100177250382632,1,-8
P32,treatment,-59,6916.665551839465,761.327,39.0,2.9602453497691585,2,-8
P32,treatment,-58,3285.874782608695,2093.1000000000013,,0.7577018237316702,0,-8
P32,treatment,-57,4127.308380695635,386.6130000000003,11.0,1.7898530423049548,0,-8
